dataset,modelo,instance,relaxed_times,relaxed_len_eq,relaxed_len_range,relaxed_explanation
iris,model_1layers_20neurons.h5,44,"[0.03814053535461426, 0.028819799423217773, 0.03134918212890625, 0.03287315368652344, 0.02966618537902832, 0.03457283973693848, 0.03432035446166992, 0.03542613983154297, 0.03983616828918457, 0.04437685012817383]","[0, 0, 1, 2, 2, 3, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.223529411764706,x_0,0.42352941176470604), docplex.mp.RangeConstraint[input_range_1](0.6083333333333333,x_1,0.8083333333333332), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.187719298245614), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1416666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.123529411764706,x_0,0.523529411764706), docplex.mp.RangeConstraint[input_range_1](0.5083333333333333,x_1,0.9083333333333332), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.28771929824561404), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2416666666666666)]}, {'eq': {'x_2': 0.087719298245614}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.02352941176470602,x_0,0.623529411764706), docplex.mp.RangeConstraint[input_range_1](0.40833333333333327,x_1,1), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.34166666666666656)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.723529411764706), docplex.mp.RangeConstraint[input_range_1](0.30833333333333324,x_1,1)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8235294117647061), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.5416666666666666)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9235294117647059)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,45,"[0.03643321990966797, 0.04681825637817383, 0.03654837608337402, 0.03889346122741699, 0.039116621017456055, 0.03746986389160156, 0.03998446464538574, 0.03860282897949219, 0.03919792175292969, 0.042339324951171875]","[1, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.25294117647058834,x_0,0.4529411764705883), docplex.mp.RangeConstraint[input_range_1](0.0666666666666666,x_1,0.2666666666666666), docplex.mp.RangeConstraint[input_range_2](0.37368421052631584,x_2,0.5736842105263158)]}, {'eq': {'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1529411764705883,x_0,0.5529411764705883), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.3666666666666666)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.052941176470588325,x_0,0.6529411764705884)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7529411764705883)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8529411764705883)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9529411764705883)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,46,"[0.038515329360961914, 0.03685784339904785, 0.03356432914733887, 0.03911614418029785, 0.03758549690246582, 0.03876042366027832, 0.036893606185913086, 0.0372166633605957, 0.04111838340759277, 0.04158663749694824]","[3, 3, 4, 4, 4, 4, 4, 4, 4, 4]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.488235294117647,x_0,0.688235294117647)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.38823529411764696,x_0,0.7882352941176469)]}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}]"
iris,model_1layers_20neurons.h5,47,"[0.0463104248046875, 0.046365976333618164, 0.06304216384887695, 0.06679844856262207, 0.056708335876464844, 0.048041582107543945, 0.2614419460296631, 0.03868865966796875, 0.03636646270751953, 0.034921884536743164]","[2, 3, 3, 3, 3, 4, 4, 4, 4, 4]","[2, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[{'eq': {'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.5176470588235295,x_0,0.7176470588235294), docplex.mp.RangeConstraint[input_range_1](0.35833333333333317,x_1,0.5583333333333332)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4176470588235294,x_0,0.8176470588235294)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.31764705882352945,x_0,0.9176470588235295)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.21764705882352942,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.11764705882352944,x_0,1)]}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}, {'eq': {'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': []}]"
iris,model_1layers_20neurons.h5,48,"[0.03999066352844238, 0.0416111946105957, 0.03963279724121094, 0.04246211051940918, 0.04806661605834961, 0.0479426383972168, 0.044736623764038086, 0.04359626770019531, 0.03882956504821777, 0.03978443145751953]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.576470588235294,x_0,0.7764705882352939), docplex.mp.RangeConstraint[input_range_1](0.31666666666666665,x_1,0.5166666666666667)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4764705882352939,x_0,0.8764705882352939)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.37647058823529395,x_0,0.976470588235294)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2764705882352939,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.17647058823529393,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.07647058823529396,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,49,"[0.033472299575805664, 0.034570932388305664, 0.04101967811584473, 0.045278072357177734, 0.050565242767333984, 0.04557394981384277, 0.051737070083618164, 0.04329490661621094, 0.045867204666137695, 0.043657779693603516]","[0, 1, 1, 2, 2, 2, 2, 2, 2, 2]","[4, 3, 3, 2, 2, 2, 2, 2, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.7529411764705881,x_0,0.9529411764705881), docplex.mp.RangeConstraint[input_range_1](0.5666666666666668,x_1,0.7666666666666667), docplex.mp.RangeConstraint[input_range_2](0.794736842105263,x_2,0.9947368421052629), docplex.mp.RangeConstraint[input_range_3](0.9,x_3,1)]}, {'eq': {'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6529411764705881,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.46666666666666673,x_1,0.8666666666666667), docplex.mp.RangeConstraint[input_range_2](0.6947368421052629,x_2,1)]}, {'eq': {'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.552941176470588,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.36666666666666675,x_1,0.9666666666666668), docplex.mp.RangeConstraint[input_range_2](0.594736842105263,x_2,1)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.45294117647058807,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.2666666666666667,x_1,1)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3529411764705881,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.16666666666666674,x_1,1)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2529411764705881,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.06666666666666676,x_1,1)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.15294117647058814,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.05294117647058805,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}]"
iris,model_1layers_20neurons.h5,50,"[0.04596567153930664, 0.042542219161987305, 0.041277170181274414, 0.03396415710449219, 0.03933882713317871, 0.03914833068847656, 0.04364728927612305, 0.041756391525268555, 0.04429936408996582, 0.0431520938873291]","[1, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.31176470588235294,x_0,0.511764705882353), docplex.mp.RangeConstraint[input_range_1](0.275,x_1,0.475), docplex.mp.RangeConstraint[input_range_2](0.4614035087719298,x_2,0.6614035087719298)]}, {'eq': {'x_1': 0.375, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.21176470588235297,x_0,0.611764705882353), docplex.mp.RangeConstraint[input_range_2](0.3614035087719298,x_2,0.7614035087719297)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.11176470588235299,x_0,0.711764705882353)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.011764705882352955,x_0,0.8117647058823529)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.911764705882353)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,51,"[0.04552102088928223, 0.048081398010253906, 0.0503389835357666, 0.043286800384521484, 0.04498457908630371, 0.04065442085266113, 0.04079294204711914, 0.04394388198852539, 0.035555124282836914, 0.04740309715270996]","[0, 1, 1, 2, 2, 2, 3, 3, 3, 3]","[4, 3, 3, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.8705882352941177,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.31666666666666665,x_1,0.5166666666666667), docplex.mp.RangeConstraint[input_range_2](0.882456140350877,x_2,1), docplex.mp.RangeConstraint[input_range_3](0.7333333333333335,x_3,0.9333333333333335)]}, {'eq': {'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.7705882352941176,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.21666666666666667,x_1,0.6166666666666667), docplex.mp.RangeConstraint[input_range_2](0.782456140350877,x_2,1)]}, {'eq': {'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6705882352941177,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.1166666666666667,x_1,0.7166666666666667), docplex.mp.RangeConstraint[input_range_2](0.6824561403508771,x_2,1)]}, {'eq': {'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.5705882352941176,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.016666666666666663,x_1,0.8166666666666667)]}, {'eq': {'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.47058823529411764,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.9166666666666667)]}, {'eq': {'x_1': 0.4166666666666667, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.37058823529411766,x_0,1), docplex.mp.RangeConstraint[input_range_2](0.38245614035087705,x_2,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2705882352941177,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1705882352941176,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.07058823529411762,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_1layers_20neurons.h5,52,"[0.043326616287231445, 0.0486910343170166, 0.05072188377380371, 0.04593229293823242, 0.04557085037231445, 0.037160396575927734, 0.038848876953125, 0.03943967819213867, 0.040573835372924805, 0.04413771629333496]","[2, 3, 3, 3, 3, 4, 4, 4, 4, 4]","[2, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[{'eq': {'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2823529411764705,x_0,0.48235294117647054), docplex.mp.RangeConstraint[input_range_1](0.31666666666666665,x_1,0.5166666666666667)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1823529411764705,x_0,0.5823529411764705)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.08235294117647052,x_0,0.6823529411764705)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7823529411764705)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8823529411764706)]}, {'eq': {'x_0': 0.3823529411764705, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.3823529411764705, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.3823529411764705, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.3823529411764705, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.3823529411764705, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': []}]"
iris,model_1layers_20neurons.h5,53,"[0.031140804290771484, 0.031205415725708008, 0.033144235610961914, 0.0345919132232666, 0.034084320068359375, 0.03524351119995117, 0.0354008674621582, 0.03524589538574219, 0.0364687442779541, 0.044844865798950195]","[0, 0, 1, 2, 2, 3, 3, 3, 3, 3]","[4, 4, 3, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1352941176470586,x_0,0.33529411764705863), docplex.mp.RangeConstraint[input_range_1](0.525,x_1,0.725), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1701754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1416666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.03529411764705859,x_0,0.4352941176470586), docplex.mp.RangeConstraint[input_range_1](0.425,x_1,0.825), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2701754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2416666666666666)]}, {'eq': {'x_2': 0.0701754385964912}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5352941176470586), docplex.mp.RangeConstraint[input_range_1](0.325,x_1,0.925), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.34166666666666656)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6352941176470586), docplex.mp.RangeConstraint[input_range_1](0.22499999999999998,x_1,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0701754385964912}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7352941176470587), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.5416666666666666)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8352941176470585)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9352941176470586)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.625, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
